time,oxy,chla,par,temp_air,pco2_sw,pco2_air,dpco2,mean_sst,mean_sal
2019-02-10 09:00:00,334.96,3.4796,0.0,6.23,375.7,397.1,-21.4,9.178,34.331
2019-02-10 10:00:00,335.81,3.0441,0.0,6.94,378.2,397.2,-19.0,9.007,34.294
2019-02-10 11:00:00,339.93,2.9913,0.0,6.98,382.7,397.2,-14.4,8.818,34.269
2019-02-10 12:00:00,344.58,2.9526,0.0,6.92,390.2,397.4,-7.2,8.012,34.109
2019-02-10 13:00:00,342.42,3.0542,0.0,6.54,395.8,397.4,-1.6,8.126,34.158
2019-02-10 14:00:00,348.13,3.0691,0.0,6.29,395.8,397.4,-1.6,7.745,34.096
2019-02-10 15:00:00,347.63,2.7832,22.0,6.22,394.7,397.0,-2.4,7.673,34.097
2019-02-10 16:00:00,348.56,2.3042,63.0,6.52,398.1,397.3,0.9,7.485,34.063
2019-02-10 17:00:00,354.77,1.0835,190.0,6.5,395.2,397.3,-2.1,6.72,33.983
2019-02-10 18:00:00,352.61,0.9472,275.0,6.56,398.1,397.0,1.0,7.052,34.029
2019-02-10 19:00:00,355.71,0.4677,456.0,6.26,395.0,396.8,-1.7,6.799,33.966
2019-02-10 20:00:00,358.35,0.4683,445.0,6.03,394.0,396.5,-2.5,6.627,33.926
2019-02-10 21:00:00,358.87,0.4755,397.0,6.24,395.0,395.8,-0.8,6.586,33.905
2019-02-10 22:00:00,359.09,0.345,447.0,7.66,396.1,395.5,0.6,6.603,33.889
2019-02-10 23:00:00,358.78,0.4297,436.0,7.86,396.3,395.6,0.7,6.646,33.899
2019-02-11 00:00:00,358.02,0.8203,222.0,7.97,397.0,395.2,1.8,6.615,33.894
2019-02-11 01:00:00,358.34,1.3522,164.0,7.64,395.9,394.6,1.3,6.769,33.9
2019-02-11 02:00:00,356.93,1.3436,131.0,7.73,398.0,394.7,3.3,6.882,33.91
2019-02-11 03:00:00,359.88,1.4452,140.0,7.92,395.6,395.0,0.6,6.624,33.887
2019-02-11 04:00:00,358.95,1.6845,61.0,7.92,396.2,394.6,1.6,6.72,33.895
2019-02-11 05:00:00,357.97,1.7299,7.0,7.81,397.6,394.7,2.9,6.847,33.91
2019-02-11 06:00:00,358.52,1.7503,0.0,7.83,397.0,395.1,1.9,6.749,33.903
2019-02-11 07:00:00,357.75,1.9026,0.0,7.81,397.4,394.6,2.8,6.844,33.915
2019-02-11 08:00:00,356.9,2.0094,0.0,7.85,398.6,394.8,3.8,6.899,33.973
2019-02-11 09:00:00,352.0,2.2317,0.0,7.99,399.5,394.3,5.2,7.254,34.02
2019-02-11 10:00:00,353.2,2.3445,0.0,7.95,398.2,393.9,4.4,7.284,34.032
2019-02-11 11:00:00,348.25,2.9567,0.0,8.02,395.0,393.6,1.4,7.875,34.103
2019-02-11 12:00:00,339.58,2.9578,0.0,8.43,383.1,393.0,-9.9,8.93,34.259
2019-02-11 13:00:00,337.91,2.7825,0.0,8.56,385.4,392.9,-7.5,8.897,34.241
2019-02-11 14:00:00,336.98,2.761,0.0,8.66,379.7,392.7,-13.0,9.07,34.279
2019-02-11 15:00:00,335.5,2.9018,17.0,8.65,379.4,392.7,-13.3,9.163,34.308
2019-02-11 16:00:00,334.73,2.9638,98.0,8.55,378.7,392.4,-13.7,9.23,34.338
2019-02-11 17:00:00,334.68,1.6236,227.0,8.51,380.5,393.0,-12.5,9.195,34.33
2019-02-11 18:00:00,335.78,1.1658,257.0,8.6,381.9,392.9,-11.1,9.089,34.305
2019-02-11 19:00:00,338.53,0.5624,737.0,8.11,384.3,393.2,-8.9,8.741,34.223
2019-02-11 20:00:00,341.07,0.7377,550.0,7.66,389.8,393.7,-3.9,8.523,34.188
2019-02-11 21:00:00,344.99,0.5767,735.0,7.5,395.5,393.8,1.7,8.107,34.124
2019-02-11 22:00:00,337.87,0.6816,421.0,7.52,383.0,393.6,-10.6,8.478,34.277
2019-02-11 23:00:00,350.08,0.7135,564.0,7.22,394.7,394.3,0.4,7.301,34.102
2019-02-12 00:00:00,354.6,0.4517,1017.0,7.21,391.9,394.2,-2.3,6.807,34.026
2019-02-12 01:00:00,357.55,0.3919,619.0,6.31,397.6,394.2,3.4,6.206,34.002
2019-02-12 02:00:00,354.14,1.0154,314.0,5.65,396.9,393.8,3.1,7.025,34.017
2019-02-12 03:00:00,353.8,1.0663,297.0,5.67,395.2,394.2,1.1,7.025,33.977
2019-02-12 04:00:00,353.84,2.4591,93.0,5.57,397.4,394.8,2.6,7.027,33.971
2019-02-12 05:00:00,354.4,2.3792,6.0,5.65,396.3,395.7,0.6,6.942,33.968
2019-02-12 06:00:00,354.59,2.7303,0.0,5.24,396.4,396.8,-0.4,6.979,33.963
2019-02-12 07:00:00,354.52,2.9162,0.0,4.96,396.7,397.8,-1.2,6.976,33.965
2019-02-12 08:00:00,354.49,2.7566,0.0,5.27,397.6,398.1,-0.6,6.966,33.968
2019-02-12 09:00:00,354.36,2.7589,0.0,5.05,397.3,398.7,-1.5,6.989,33.968
2019-02-12 10:00:00,353.76,2.7418,0.0,4.9,397.3,399.1,-1.8,7.031,33.969
2019-02-12 11:00:00,353.83,2.7678,0.0,4.85,396.0,399.5,-3.5,7.037,33.977
2019-02-12 12:00:00,354.03,2.5287,0.0,5.31,396.4,400.0,-3.6,6.96,34.007
2019-02-12 13:00:00,355.22,2.3309,0.0,5.11,396.0,400.1,-4.0,6.844,34.015
2019-02-12 14:00:00,354.32,2.3501,0.0,4.97,394.8,,,6.872,34.013
2019-02-12 15:00:00,354.86,2.1414,20.0,5.01,395.5,401.1,-5.5,6.836,34.022
2019-02-12 16:00:00,354.96,1.9987,75.0,4.63,396.3,401.6,-5.2,6.825,34.022
2019-02-12 17:00:00,355.53,1.0879,228.0,4.91,395.2,401.7,-6.6,6.75,34.026
2019-02-12 18:00:00,355.99,0.4875,430.0,4.78,396.4,401.9,-5.5,6.655,34.048
2019-02-12 19:00:00,354.35,0.5322,474.0,4.97,394.8,402.2,-7.4,6.77,34.035
2019-02-12 20:00:00,353.89,0.3544,892.0,4.74,396.5,402.1,-5.6,7.035,34.02
2019-02-12 21:00:00,354.21,0.6581,471.0,4.77,395.1,402.3,-7.1,7.034,34.022
2019-02-12 22:00:00,354.26,0.5168,558.0,4.88,395.6,402.3,-6.7,7.036,34.029
2019-02-12 23:00:00,354.53,0.5888,405.0,4.86,394.4,402.5,-8.1,6.984,34.041
2019-02-13 00:00:00,354.21,0.4987,618.0,5.29,395.0,403.3,-8.3,7.13,34.031
2019-02-13 01:00:00,353.16,0.6016,499.0,5.34,394.3,402.6,-8.3,7.218,34.041
